扥 dèn
扦 qiān
执 zhí
扨 rèn
扩 kuò
扪 mén
扫 sǎo
扬 yáng
扭 niǔ
扮 ban
扯 chě
扰 rǎo
扱 xī
扲 qián
扳 bān
扴 jiá
扵 yú
扶 fú
扷 ào
扸 xī
批 pī
扺 zhǐ
扻 zhì
扼 è
扽 dèn
找 zhǎo
承 chéng
技 jì
抁 yǎn
抂 kuáng
抃 biàn
抄 chāo
抅 jū
抆 wěn
抇 hú
抈 yuè
抉 jué
把 bǎ
抋 qìn
抌 dǎn
抍 zhěng
抎 yǔn
抏 wán
抐 nè
抑 yì
抒 shū
抓 zhuā
抔 póu
投 toú
抖 doǔ
抗 kàng
折 zhé
抙 póu
抚 fǔ
抛 pāo
抜 bá
抝 ǎo
択 zé
抟 tuán
抠 kōu
抡 lūn
抢 qiǎng
抣 yun
护 hù
报 bào
抦 bǐng
抧 zhǐ
抨 pēng
抩 tān
抪 bù
披 pī
抬 tái
抭 yǎo
抮 zhěn
抯 zhā
抰 yāng
抱 bào
抲 hē
抳 nǐ
抴 yè
抵 dǐ
抶 chì
抷 pī
抸 jiā
抹 mǒ
抺 mèi
抻 chēn
押 yā
抽 choū
抾 qū
抿 mǐn
拀 chù
拁 jiā
拂 fú
拃 zhǎ
拄 zhǔ
担 dān
拆 chāi
拇 mu
拈 niān
拉 lā
拊 fǔ
拋 pāo
拌 bàn
拍 pāi
拎 līn
拏 ná
拐 guǎi
拑 qián
拒 jù
拓 tà
拔 bá
拕 tuō
拖 tuō
拗 ǎo
拘 jū
拙 zhuō
拚 pàn
招 zhāo
拜 bài
拝 bài
拞 dǐ
拟 nǐ
拠 jù
拡 kuò
拢 lǒng
拣 jiǎn
拤 qiá
拥 yōng
拦 lán
拧 níng
拨 bō
择 zé
拪 qiān
拫 hén
括 kuò
拭 shì
拮 jié
拯 zhěng
拰 nǐn
拱 gǒng
拲 gǒng
拳 quán
拴 shuān
拵 cún
拶 zā
拷 kǎo
拸 yí
拹 xié
拺 cè
拻 huī
拼 pīn
拽 yè
拾 shi
拿 ná
挀 bāi
持 chí
挂 guà
挃 zhì
挄 kuò
挅 duǒ
挆 duǒ
指 zhǐ
挈 qiè
按 àn
挊 nòng
挋 zhèn
挌 gé
挍 jiào
挎 kuà
挏 dòng
挐 ná
挑 tiāo
挒 liè
挓 zhā
挔 lǚ
挕 dié
挖 wā
挗 jué
挘 lie
挙 jǔ
挚 zhì
挛 luán
挜 yà
挝 wō
挞 tà
挟 xié
挠 náo
挡 dǎng
挢 jiǎo
挣 zhēng
挤 jǐ
挥 huī
挦 xián
挧 yu
挨 āi
挩 tuō
挪 nuó
挫 cuò
挬 bó
挭 gěng
挮 tǐ
振 zhèn
挰 chéng
挱 sā
挲 sā
挳 kēng
挴 měi
挵 lòng
挶 jū
挷 péng
挸 jiǎn
挹 yì
挺 tǐng
挻 shān
挼 ruá
挽 wǎn
挾 xié
挿 chā
捀 féng
捁 jiǎo
捂 wǔ
捃 jùn
捄 jiù
捅 tǒng
捆 kǔn
捇 huò
捈 tú
捉 zhuō
捊 póu
捋 lǚ
捌 bā
捍 hàn
捎 shāo
捏 niē
捐 juān
捑 zè
捒 shù
捓 yé
捔 jué
捕 bǔ
捖 wán
捗 bù
捘 zùn
捙 yì
捚 zhāi
捛 lǚ
捜 sōu
捝 tuō
捞 lāo
损 sǔn
捠 bāng
捡 jiǎn
换 huàn
捣 dǎo
捤 wei
捥 wàn
捦 qín
捧 pěng
捨 shě
捩 liè
捪 mín
捫 mén
捬 fǔ
捭 bǎi
据 jù
捯 dáo
捰 wǒ
捱 ái
捲 juǎn
捳 yuè
捴 zǒng
捵 chēn
捶 chuí
捷 jié
捸 tū
捹 bèn
捺 nà
捻 niǎn
捼 ruó
捽 zuó
捾 wò
捿 xī
掀 xiān
掁 chéng
掂 diān
掃 sǎo
掄 lūn
掅 qìng
掆 gāng
掇 duō
授 shoù
掉 diào
掊 póu
掋 dǐ
掌 zhǎng
掍 hùn
掎 jǐ
掏 tāo
掐 qiā
掑 qí
排 pái
掓 shū
掔 qiān
掕 líng
掖 yē
掗 yà
掘 jué
掙 zhēng
掚 liǎng
掛 guà
掜 yì
掝 huò
掞 shàn
掟 zhěng
掠 lüè
採 cǎi
探 tàn
掣 chè
掤 bīng
接 jiē
掦 tì
控 kòng
推 tuī
掩 yǎn
措 cuò
掫 zhōu
掬 jū
掭 tiàn
掮 qián
掯 kèn
掰 bāi
掱 pá
掲 jiē
掳 lǔ
掴 guāi
掵 ming
掶 geng
掷 zhì
掸 dǎn
掹 meng
掺 càn
掻 sāo
掼 guàn
掽 pèng
掾 yuàn
掿 nuò
揀 jiǎn
揁 zhēng
揂 jiū
揃 jiǎn
揄 yú
揅 yán
揆 kuí
揇 nǎn
揈 hōng
揉 roú
揊 pì
揋 wēi
揌 sāi
揍 zoù
揎 xuān
描 miáo
提 tí
揑 niē
插 chā
揓 shì
揔 zǒng
揕 zhèn
揖 yī
揗 xún
揘 yóng
揙 biān
揚 yáng
換 huàn
揜 yǎn
揝 zǎn
揞 ǎn
揟 xū
揠 yà
握 wò
揢 ké
揣 chuāi
揤 jí
揥 tì
揦 lá
揧 là
揨 chén
揩 kāi
揪 jiū
揫 jiū
揬 tú
揭 jiē
揮 huī
揯 gèn
揰 chòng
揱 xiāo
揲 dié
揳 xiē
援 yuán
揵 qián
揶 yé
揷 chā
揸 zhā
揹 bēi
揺 yáo
揻 wēi
揼 beng
揽 lǎn
揾 wèn
揿 qìn
搀 chān
搁 gē
搂 loǔ
搃 zǒng
搄 gēng
搅 jiǎo
搆 gòu
搇 qìn
搈 róng
搉 què
搊 chōu
搋 chuāi
搌 zhǎn
損 sǔn
搎 sūn
搏 bó
搐 chù
搑 róng
搒 bàng
搓 cuō
搔 sāo
搕 kē
搖 yáo
搗 dǎo
搘 zhī
搙 nù
搚 lā
搛 jiān
搜 soū
搝 qiǔ
搞 gǎo
搟 xiǎn
搠 shuò
搡 sǎng
搢 jìn
搣 miè
搤 è
搥 chuí
搦 nuò
搧 shān
搨 tà
搩 zhǎ
搪 táng
搫 pán
搬 bān
搭 dā
搮 lì
搯 tāo
搰 hú
搱 zhì
搲 wā
搳 huá
搴 qiān
搵 wèn
搶 qiǎng
搷 tián
搸 zhēn
搹 è
携 xié
搻 nuò
搼 quán
搽 chá
搾 zhà
搿 gé
摀 wǔ
摁 èn
摂 shè
摃 káng
摄 shè
摅 shū
摆 bǎi
摇 yáo
摈 bìn
摉 sōu
摊 tān
摋 sà
摌 chǎn
摍 suō
摎 jiū
摏 chōng
摐 chuāng
摑 guāi
摒 bǐng
摓 féng
摔 shuāi
摕 dì
摖 qì
摗 sōu
摘 zhāi
摙 liǎn
摚 chēng
摛 chī
摜 guàn
摝 lù
摞 luò
摟 loǔ
摠 zǒng
摡 gài
摢 hù
摣 zhā
摤 chuǎng
摥 tàng
摦 huà
摧 cuī
摨 nái
摩 mó
摪 jiāng
摫 guī
摬 yǐng
摭 zhí
摮 áo
摯 zhì
摰 niè
摱 màn
摲 chàn
摳 kōu
摴 chū
摵 shè
摶 tuán
摷 jiǎo
摸 mō
摹 mó
摺 zhé
摻 càn
摼 kēng
摽 biāo
摾 jiàng
摿 yīn
撀 gòu
撁 qiān
撂 liào
撃 jí
撄 yīng
撅 juē
撆 piē
撇 piē
撈 lāo
撉 dūn
撊 xiàn
撋 ruán
撌 guì
撍 zǎn
撎 yì
撏 xián
撐 chēng
撑 chēng
撒 sā
撓 náo
撔 hòng
撕 sī
撖 hàn
撗 guàng
撘 dā
撙 zǔn
撚 niǎn
撛 lǐn
撜 zhěng
撝 huī
撞 zhuàng
撟 jiǎo
撠 jǐ
撡 cāo
撢 dǎn
撣 dǎn
撤 chè
撥 bō
撦 chě
撧 juē
撨 fǔ
撩 liāo
撪 bèn
撫 fǔ
撬 qiào
播 bō
撮 cuō
撯 zhuó
撰 zhuàn
撱 wěi
撲 pū
撳 qìn
撴 dūn
撵 niǎn
撶 huá
撷 xié
撸 lū
撹 jiǎo
撺 cuān
撻 tà
撼 hàn
撽 qiào
撾 wō
撿 jiǎn
擀 gǎn
擁 yōng
擂 lēi
擃 nǎng
擄 lǔ
擅 shàn
擆 zhuó
擇 zé
擈 pū
擉 chuò
擊 jī
擋 dǎng
擌 sè
操 cāo
擎 qíng
擏 qíng
擐 huàn
擑 jiē
擒 qín
擓 kuǎi
擔 dān
擕 xié
擖 kā
擗 pǐ
擘 bāi
擙 ào
據 jù
擛 yè
擜 e
擝 meng
擞 sǒu
擟 mí
擠 jǐ
擡 tái
擢 zhuó
擣 dǎo
擤 xǐng
擥 lǎn
擦 cā
擧 jǔ
擨 yé
擩 rǔ
擪 yè
擫 yè
擬 nǐ
擭 wò
擮 jí
擯 bìn
擰 níng
擱 gē
擲 zhì
擳 zhì
擴 kuò
擵 mó
擶 jiàn
擷 xié
擸 liè
擹 tān
擺 bǎi
擻 sǒu
擼 lǔ
擽 lüè
擾 rǎo
擿 tī
攀 pān
攁 yǎng
攂 lèi
攃 cā
攄 shū
攅 zǎn
攆 niǎn
攇 xiǎn
攈 jùn
攉 huō
攊 lì
攋 là
攌 huǎn
攍 yíng
攎 lú
攏 lǒng
攐 qiān
攑 qiān
攒 zǎn
攓 qiān
攔 lán
攕 xiān
攖 yīng
攗 méi
攘 rǎng
攙 chān
攚 ying
攛 cuān
攜 xié
攝 shè
攞 luó
攟 jùn
攠 mí
攡 lí
攢 zǎn
攣 luán
攤 tān
攥 zuàn
攦 lì
攧 diān
攨 wā
攩 dǎng
攪 jiǎo
攫 jué
攬 lǎn
攭 lì
攮 nǎng
支 zhī
攰 guì
攱 guǐ
攲 qī
攳 xún
攴 pū
攵 pū
收 shoū
攷 kǎo
攸 yōu
改 gǎi
攺 yǐ
攻 gōng
攼 gān
攽 bān
放 fàng
政 zhèng
敀 pò
敁 diān
敂 kòu
敃 mǐn
敄 wù
故 gù
敆 hé
敇 cè
效 xiào
敉 mǐ
敊 chù
敋 gé
敌 dí
敍 xù
敎 jiào
敏 mǐn
敐 chén
救 jiù
敒 shēn
敓 duó
敔 yǔ
敕 chì
敖 áo
敗 bài
敘 xù
教 jiào
敚 duó
敛 liǎn
敜 niè
敝 bì
敞 chang
敟 diǎn
敠 duō
敡 yì
敢 gǎn
散 sàn
敤 kě
敥 yàn
敦 duì
敧 jī
敨 tǒu
敩 xiào
敪 duó
敫 jiǎo
敬 jìng
敭 yáng
敮 xiá
敯 mín
数 shù
敱 ái
敲 qiāo
敳 ái
整 zhěng
敵 dí
敶 zhèn
敷 fū
數 shù
敹 liáo
敺 qū
敻 xiòng
敼 yǐ
敽 jiǎo
敾 shan
敿 jiǎo
斀 zhuó
斁 yì
斂 liǎn
斃 bì
斄 lí
斅 xiào
斆 xiào
文 wén
斈 xué
斉 qí
斊 qí
斋 zhāi
斌 bīn
斍 jué
斎 zhāi
斏 láng
斐 fěi
斑 bān
斒 bān
斓 lán
斔 yǔ
斕 lán
斖 wěi
斗 doù
斘 shēng
料 liào
斚 jiǎ
斛 hú
斜 xié
斝 jiǎ
斞 yǔ
斟 zhēn
斠 jiào
斡 wò
斢 tiǎo
斣 dòu
斤 jīn
斥 chì
斦 yín
斧 fǔ
斨 qiāng
斩 zhǎn
斪 qú
斫 zhuó
斬 zhǎn
断 duàn
斮 cuò
斯 sī
新 xīn
斱 zhuó
斲 zhuó
斳 qín
斴 lín
斵 zhuó
斶 chù
斷 duàn
斸 zhǔ
方 fāng
斺 chǎn
斻 háng
於 wū
施 shī
斾 pèi
斿 yóu
旀 mèi
旁 páng
旂 qí
旃 zhān
旄 máo
旅 lǚ
旆 pèi
旇 pī
旈 liú
旉 fū
旊 fǎng
旋 xuán
旌 jīng
旍 jīng
旎 nǐ
族 zú
旐 zhào
旑 yǐ
旒 liú
旓 shāo
旔 jiàn
旕 yú
旖 yǐ
旗 qí
旘 zhì
旙 fān
旚 piāo
旛 fān
旜 zhān
旝 kuài
旞 suì
旟 yú
无 wú
旡 jì
既 jì
旣 jì
旤 huò
日 rì
旦 dàn
旧 jiù
旨 zhǐ
早 zǎo
旪 xié
旫 tiāo
旬 xún
旭 xù
旮 gā
旯 lá
旰 gàn
旱 hàn
旲 tái
旳 dì
旴 xū
旵 chǎn
时 shí
旷 kuàng
旸 yáng
旹 shí
旺 wàng
旻 mín
旼 mín
旽 tùn
旾 chūn
旿 wǔ
昀 yún
昁 bèi
昂 áng
昃 zè
昄 bǎn
昅 jié
昆 kūn
昇 shēng
昈 hù
昉 fǎng
昊 hào
昋 guì
昌 chāng
昍 xuān
明 míng
昏 hūn
昐 fēn
昑 qǐn
昒 hū
易 yì
昔 xī
昕 xīn
昖 yán
昗 zè
昘 fǎng
昙 tán
昚 shèn
昛 jù
昜 yáng
昝 zǎn
昞 bǐng
星 xīng
映 yìng
昡 xuàn
昢 pò
昣 zhěn
昤 líng
春 chūn
昦 hào
昧 mèi
昨 zuó
昩 mò
昪 biàn
昫 xù
昬 hūn
昭 zhāo
昮 zòng
是 shì
昰 shì
昱 yù
昲 fèi
昳 dié
昴 mǎo
昵 nì
昶 chǎng
昷 wēn
昸 dōng
昹 ǎi
昺 bǐng
昻 áng
昼 zhoù
昽 lóng
显 xiǎn
昿 kuàng
晀 tiǎo
晁 cháo
時 shí
晃 huang
晄 huǎng
晅 xuǎn
晆 kuí
晇 xū
晈 jiǎo
晉 jìn
晊 zhì
晋 jìn
晌 shǎng
晍 tóng
晎 hǒng
晏 yàn
晐 gāi
晑 xiǎng
晒 shài
晓 xiǎo
晔 yè
晕 yūn
晖 huī
晗 hán
晘 hàn
晙 jùn
晚 wǎn
晛 xiàn
晜 kūn
晝 zhoù
晞 xī
晟 chéng
晠 shèng
晡 bū
晢 zhé
晣 zhé
晤 wù
晥 hàn
晦 huì
晧 hào
晨 chen
晩 wǎn
晪 tiǎn
晫 zhuó
晬 zuì
晭 zhǒu
普 pǔ
景 jǐng
晰 xī
晱 shǎn
晲 nǐ
晳 xī
晴 qíng
晵 qǐ
晶 jīng
晷 guǐ
晸 zhěng
晹 yì
智 zhì
晻 àn
晼 wǎn
晽 lín
晾 liàng
晿 chāng
暀 wǎng
暁 xiǎo
暂 zàn
暃 fei
暄 xuān
暅 gèng
暆 yí
暇 xiá
暈 yūn
暉 huī
暊 xǔ
暋 mǐn
暌 kuí
暍 yē
暎 yìng
暏 shǔ
暐 wěi
暑 shǔ
暒 qíng
暓 mào
暔 nán
暕 jiǎn
暖 nuǎn
暗 àn
暘 yáng
暙 chūn
暚 yáo
暛 suǒ
暜 jìn
暝 míng
暞 jiǎo
暟 kǎi
暠 gǎo
暡 wěng
暢 chàng
暣 qì
暤 hào
暥 yàn
暦 lì
暧 ài
暨 jì
暩 jì
暪 mèn
暫 zàn
暬 xiè
暭 hào
暮 mù
暯 mò
暰 cōng
暱 nì
暲 zhāng
暳 huì
暴 bào
暵 hàn
暶 xuán
暷 chuán
暸 liáo
暹 xiān
暺 dàn
暻 jǐng
暼 piē
暽 lín
暾 tūn
暿 xǐ
曀 yì
曁 jì
曂 huàng
曃 dài
曄 yè
曅 yè
曆 lì
曇 tán
曈 tóng
曉 xiǎo
曊 fèi
曋 shěn
曌 zhào
曍 hào
曎 yì
曏 xiǎng
曐 xīng
曑 shēn
曒 jiǎo
曓 bào
曔 jìng
曕 yàn
曖 ài
曗 yè
曘 rú
曙 shǔ
曚 méng
曛 xūn
曜 yào
曝 pù
曞 lì
曟 chén
曠 kuàng
曡 dié
曢 liǎo
曣 yàn
曤 huò
曥 lú
曦 xī
曧 róng
曨 lóng
曩 nǎng
曪 luǒ
曫 luán
曬 shài
曭 tǎng
曮 yǎn
曯 zhú
曰 yuē
曱 yuē
曲 qū
曳 yè
更 gèng
曵 yè
曶 hū
曷 hé
書 shū
曹 cáo
曺 cáo
曻 sheng
曼 màn
曽 cēng
曾 céng
替 tì
最 zuì
朁 cǎn
朂 xù
會 huì
朄 yǐn
朅 qiè
朆 fēn
朇 pí
月 yuè
有 yoǔ
朊 ruǎn
朋 péng
朌 fén
服 fú
朎 líng
朏 fěi
朐 qú
朑 tì
朒 nǜ
朓 tiǎo
朔 shuò
朕 zhèn
朖 lǎng
朗 lǎng
朘 zuī
朙 míng
朚 huāng
望 wàng
朜 tūn
朝 cháo
朞 jī
期 qī
朠 yīng
朡 zōng
朢 wàng
朣 tóng
朤 lǎng
朥 lao
朦 méng
朧 lóng
木 mù
朩 děng
未 wèi
末 mò
本 běn
札 zhá
朮 shù
术 shù
朰 mù
朱 zhū
朲 rén
朳 bā
朴 pǔ
朵 duo
朶 duǒ
朷 dāo
朸 lì
朹 guǐ
机 jī
朻 jiū
朼 bǐ
朽 xiǔ
朾 chéng
朿 cì
杀 shā
杁 ru
杂 zá
权 quán
杄 qiān
杅 yú
杆 gān
杇 wū
杈 chā
杉 shān
杊 xún
杋 fán
杌 wù
杍 zǐ
李 li
杏 xìng
材 cái
村 cūn
杒 rèn
杓 biāo
杔 tuō
杕 dì
杖 zhàng
杗 máng
杘 chì
杙 yì
杚 gài
杛 gōng
杜 dù
杝 lí
杞 qǐ
束 shù
杠 gāng
条 tiáo
杢 jiang
杣 shan
杤 wan
来 lái
杦 jiu
杧 máng
杨 yáng
杩 mà
杪 miǎo
杫 sì
杬 yuán
杭 háng
杮 fèi
杯 bēi
杰 jié
東 dōng
杲 gǎo
杳 yǎo
杴 xiān
杵 chǔ
杶 chūn
杷 pá
杸 shū
杹 huà
杺 xīn
杻 chǒu
杼 zhù
杽 chǒu
松 sōng
板 bǎn
枀 sōng
极 jí
枂 wò
枃 jìn
构 goù
枅 jī
枆 máo
枇 pí
枈 bì
枉 wang
枊 àng
枋 fāng
枌 fén
枍 yì
枎 fú
枏 nán
析 xī
枑 hù
枒 yā
枓 dǒu
枔 xín
枕 zhěn
枖 yāo
林 lín
枘 ruì
枙 ě
枚 méi
枛 zhào
果 guǒ
枝 zhī
枞 cōng
枟 yùn
枠 zui
枡 dǒu
枢 shū
枣 zǎo
枤 duo
枥 lì
枦 lu
枧 jiǎn
枨 chéng
枩 song
枪 qiāng
枫 fēng
枬 nán
枭 xiāo
枮 xiān
枯 kū
枰 píng
枱 tái
枲 xǐ
枳 zhǐ
枴 guǎi
枵 xiāo
架 jià
枷 jiā
枸 gōu
枹 bāo
枺 mò
枻 yì
枼 yè
枽 yè
枾 shì
枿 niè
柀 bǐ
柁 duò
柂 yí
柃 líng
柄 bǐng
柅 nǐ
柆 lā
柇 hé
柈 bàn
柉 fán
柊 zhōng
柋 dài
柌 cí
柍 yǎng
柎 fū
柏 bǎi
某 moǔ
柑 gān
柒 qī
染 rǎn
柔 roú
柕 mào
柖 sháo
柗 sōng
柘 zhè
柙 xiá
柚 yóu
柛 shēn
柜 guì
柝 tuò
柞 zhà
柟 nán
柠 níng
柡 yǒng
柢 dǐ
柣 zhì
柤 zhā
查 chá
柦 dàn
柧 gū
柨 bù
柩 jiù
柪 āo
柫 fú
柬 jiǎn
柭 bā
柮 duò
柯 kē
柰 nài
柱 zhù
柲 bì
柳 liǔ
柴 chái
柵 shān
柶 sì
柷 chù
柸 pēi
柹 shì
柺 guǎi
査 zhā
柼 yǎo
柽 chēng
柾 jiù
柿 shì
栀 zhī
栁 liǔ
栂 méi
栃 li
栄 róng
栅 shān
栆 zao
标 biāo
栈 zhàn
栉 zhì
栊 lóng
栋 dòng
栌 lú
栍 shēng
栎 lì
栏 lán
栐 yǒng
树 shù
栒 xún
栓 shuān
栔 qì
栕 zhēn
栖 qī
栗 lì
栘 yí
栙 xiáng
栚 zhèn
栛 lì
栜 sè
栝 guā
栞 kān
栟 bēn
栠 rěn
校 xiào
栢 bǎi
栣 rěn
栤 bìng
栥 zī
栦 chóu
栧 yì
栨 cì
栩 xǔ
株 zhū
栫 jiàn
栬 zuì
栭 ér
栮 ěr
栯 yǒu
栰 fá
栱 gǒng
栲 kǎo
栳 lǎo
栴 zhān
栵 liè
栶 yīn
样 yàng
核 hé
根 gēn
栺 yì
栻 shì
格 gé
栽 zāi
栾 luán
栿 fú
桀 jié
桁 héng
桂 guì
桃 táo
桄 guāng
桅 wéi
框 kuāng
桇 rú
案 àn
桉 ān
桊 juàn
桋 yí
桌 zhuō
桍 kū
桎 zhì
桏 qióng
桐 tóng
桑 sāng
桒 sāng
桓 huán
桔 jú
桕 jiù
桖 xuè
桗 duò
桘 zhuì
桙 yú
桚 zǎn
桜 yīng
桝 jie
桞 liu
桟 zhàn
桠 yā
桡 ráo
桢 zhēn
档 dàng
桤 qī
桥 qiáo
桦 huà
桧 guì
桨 jiǎng
桩 zhuāng
桪 xún
桫 suō
桬 shā
桭 zhēn
桮 bēi
桯 tīng
桰 kuò
桱 jìng
桲 po
桳 bèn
桴 fú
桵 ruí
桶 tǒng
桷 jué
桸 xī
桹 láng
桺 liǔ
桻 fēng
桼 qī
桽 wěn
桾 jūn
桿 gǎn
梀 sù
梁 liáng
梂 qiú
梃 tǐng
梄 yǒu
梅 méi
梆 bāng
梇 lòng
梈 pēng
梉 zhuāng
梊 dì
梋 xuān
梌 tú
梍 zào
梎 āo
梏 gù
梐 bì
梑 dí
梒 hán
梓 zǐ
梔 zhī
梕 rèn
梖 bèi
梗 gěng
梘 jiǎn
梙 huàn
梚 wǎn
梛 nuó
梜 jiā
條 tiáo
梞 jì
梟 xiāo
梠 lǚ
梡 hún
梢 shāo
梣 cén
梤 fén
梥 sōng
梦 mèng
梧 wú
梨 lí
梩 lí
梪 dòu
梫 qǐn
梬 yǐng
梭 suō
梮 jū
梯 tī
械 xiè
梱 kǔn
梲 zhuó
梳 shū
梴 chān
梵 fàn
梶 wěi
梷 jìng
梸 lí
梹 bīn
梺 xia
梻 fo
梼 táo
梽 zhì
梾 lái
梿 lián
检 jiǎn
棁 zhuō
棂 líng
棃 lí
棄 qì
棅 bìng
棆 lún
棇 cōng
棈 qiàn
棉 mián
棊 qí
棋 qí
棌 cài
棍 gùn
棎 chán
棏 dé
棐 fěi
棑 pái
棒 bàng
棓 bàng
棔 hūn
棕 zōng
棖 chéng
棗 zǎo
棘 jí
棙 lì
棚 péng
棛 yù
棜 yù
棝 gù
棞 jùn
棟 dòng
棠 táng
棡 gāng
棢 wǎng
棣 dì
棤 cuò
棥 fán
棦 chēng
棧 zhàn
棨 qǐ
棩 yuān
棪 yǎn
棫 yù
棬 quān
棭 yì
森 sēn
棯 rěn
棰 chuí
棱 lēng
棲 qī
棳 zhuō
棴 fú
棵 kē
棶 lái
棷 zōu
棸 zōu
棹 zhào
棺 guān
棻 fēn
棼 fén
棽 shēn
棾 qíng
棿 ní
椀 wǎn
椁 guǒ
椂 lù
椃 háo
椄 jiē
椅 yǐ
椆 chóu
椇 jǔ
椈 jú
椉 chéng
椊 zuó
椋 liáng
椌 qiāng
植 zhí
椎 chuí
椏 yā
椐 jū
椑 bēi
椒 jiāo
椓 zhuó
椔 zī
椕 bīn
椖 péng
椗 dìng
椘 chǔ
椙 chang
椚 men
椛 hua
検 jiǎn
椝 guī
椞 xì
椟 dú
椠 qiàn
椡 dao
椢 guì
椣 dian
椤 luó
椥 zhī
椦 quan
椧 mìng
椨 fu
椩 geng
椪 pèng
椫 zhǎn
椬 yi
椭 tuǒ
椮 sēn
椯 duǒ
椰 yē
椱 fù
椲 wěi
椳 wēi
椴 duàn
椵 jiǎ
椶 zōng
椷 jiān
椸 yí
椹 shèn
椺 xí
椻 yàn
椼 yǎn
椽 chuán
椾 jiān
椿 chūn
楀 yǔ
楁 hé
楂 chá
楃 wò
楄 pián
楅 bī
楆 yāo
楇 huò
楈 xū
楉 ruò
楊 yáng
楋 là
楌 yán
楍 běn
楎 huī
楏 kuí
楐 jiè
楑 kuí
楒 sī
楓 fēng
楔 xiē
楕 tuǒ
楖 zhì
楗 jiàn
楘 mù
楙 mào
楚 chu
楛 hù
楜 hú
楝 liàn
楞 léng
楟 tíng
楠 nán
楡 yú
楢 yóu
楣 méi
楤 sǒng
楥 xuàn
楦 xuàn
楧 yǎng
楨 zhēn
楩 pián
楪 yè
楫 jí
楬 jié
業 yè
楮 chǔ
楯 dùn
楰 yú
楱 zòu
楲 wēi
楳 méi
楴 tì
極 jí
楶 jié
楷 jiē
楸 qiū
楹 yíng
楺 rǒu
楻 huáng
楼 loú
楽 lè
楾 quan
楿 xiang
榀 pǐn
榁 shi
概 gài
榃 tán
榄 lǎn
榅 wēn
榆 yú
榇 chèn
榈 lǘ
榉 jǔ
榊 shen
榋 chu
榌 pi
榍 xiè
榎 jiǎ
榏 yì
榐 zhǎn
榑 fú
榒 nuò
榓 mì
榔 láng
榕 róng
榖 gǔ
榗 jiàn
榘 jǔ
榙 tā
榚 yǎo
榛 zhēn
榜 bǎng
榝 shā
榞 yuán
榟 zǐ
榠 míng
榡 sù
榢 jià
榣 yáo
榤 jié
榥 huàng
榦 gàn
榧 fěi
榨 zhà
榩 qián
榪 mà
榫 sǔn
榬 yuán
榭 xiè
榮 róng
榯 shí
榰 zhī
榱 cuī
榲 yún
榳 tíng
榴 liú
榵 róng
榶 táng
榷 què
榸 zhāi
榹 sī
榺 shèng
榻 tà
榼 kē
榽 xī
榾 gǔ
榿 qī
槀 gǎo
槁 gǎo
槂 sūn
槃 pán
槄 tāo
槅 gé
槆 xún
槇 diān
槈 nòu
槉 jí
槊 shuò
構 goù
槌 chuí
槍 qiāng
槎 chá
槏 qiǎn
槐 huái
槑 méi
槒 xù
槓 gàng
槔 gāo
槕 zhuó
槖 tuó
槗 qiao
様 yàng
槙 diān
槚 jiǎ
槛 kǎn
槜 zuì
槝 dao
槞 long
槟 bīn
槠 zhū
槡 sang
槢 xí
槣 jī
槤 lián
槥 huì
槦 yōng
槧 qiàn
槨 guǒ
槩 gài
槪 gài
槫 tuán
槬 huà
槭 qī
槮 sēn
槯 cuī
槰 péng
槱 yǒu
槲 hú
槳 jiǎng
槴 hù
槵 huàn
槶 guì
槷 niè
槸 yì
槹 gāo
槺 kāng
槻 guī
槼 guī
槽 cáo
槾 màn
槿 jǐn
樀 dī
樁 zhuāng
樂 lè
樃 lǎng
樄 chén
樅 cōng
樆 lí
樇 xiū
樈 qíng
樉 shuǎng
樊 fán
樋 tǒng
樌 guàn
樍 zé
樎 sù
樏 lěi
樐 lǔ
樑 liáng
樒 mì
樓 loú
樔 cháo
樕 sù
樖 kē
樗 chū
樘 táng
標 biāo
樚 lù
樛 jiū
樜 zhè
樝 zhā
樞 shū
樟 zhāng
樠 mán
模 mó
樢 niǎo
樣 yàng
樤 tiáo
樥 péng
樦 zhù
樧 shā
樨 xī
権 quán
横 héng
樫 jiān
樬 cōng
樭 ji
樮 yan
樯 qiáng
樰 xue
樱 yīng
樲 èr
樳 xún
樴 zhí
樵 qiáo
樶 zuī
樷 cóng
樸 pǔ
樹 shù
樺 huà
樻 kuì
樼 zhēn
樽 zūn
樾 yuè
樿 shàn
橀 xī
橁 chūn
橂 diàn
橃 fá
橄 gǎn
橅 mó
橆 wǔ
橇 qiāo
橈 ráo
橉 lìn
橊 liú
橋 qiáo
橌 xiàn
橍 rùn
橎 fán
橏 zhǎn
橐 tuó
橑 lǎo
橒 yún
橓 shùn
橔 dūn
橕 chēng
橖 táng
橗 méng
橘 jú
橙 chén
橚 sù
橛 jué
橜 jué
橝 diàn
橞 huì
機 jī
橠 nuǒ
橡 xiàng
橢 tuǒ
橣 nǐng
橤 ruǐ
橥 zhū
橦 tóng
橧 zēng
橨 fén
橩 qióng
橪 rǎn
橫 héng
橬 qián
橭 gū
橮 liǔ
橯 lào
橰 gāo
橱 chú
橲 xi
橳 sheng
橴 zi
橵 san
橶 jí
橷 dōu
橸 jing
橹 lǔ
橺 jian
橻 chu
橼 yuán
橽 tà
橾 shū
橿 jiāng
檀 tán
檁 lǐn
